,Company,Country,Ticker,Fossil Free Funds: Coal screen,Fossil Free Funds: Oil / gas screen,Fossil Free Funds: Macroclimate30 coal-fired utility screen,Fossil Free Funds: Fossil-fired utility screen,Fossil Free Funds: Fossil fuel finance screen,Fossil Free Funds: Fossil fuel finance risk score,Fossil Free Funds: Fossil fuel insurance screen,Fossil Free Funds: Fossil fuel insurance risk score,Fossil Free Funds: Clean200 screen,Deforestation Free Funds: Producer screen,Deforestation Free Funds: Financier screen,Deforestation Free Funds: Consumer brand screen,Deforestation Free Funds: Palm oil producer screen,Deforestation Free Funds: Palm oil consumer brand screen,Deforestation Free Funds: Paper / pulp producer screen,Deforestation Free Funds: Paper / pulp consumer brand screen,Deforestation Free Funds: Rubber producer screen,Deforestation Free Funds: Rubber consumer brand screen,Deforestation Free Funds: Timber producer screen,Deforestation Free Funds: Timber consumer brand screen,Deforestation Free Funds: Cattle producer screen,Deforestation Free Funds: Cattle consumer brand screen,Deforestation Free Funds: Soy producer screen,Deforestation Free Funds: Soy consumer brand screen,Gender Equality Funds: Has Equileap gender equality score,Gun Free Funds: Gun manufacturers screen,Gun Free Funds: Gun retailers screen,Prison Free Funds: Prison industry screen,Prison Free Funds: Border industry screen,Prison Free Funds: Higher risk screen,Prison Free Funds: Private prison operators screen,Weapons Free Funds: Military contractors screen,Weapons Free Funds: Nuclear weapons screen,Weapons Free Funds: Controversial weapons screen,Tobacco Free Funds: Tobacco producers screen,Tobacco Free Funds: Tobacco-promoting entertainment companies screen,Beta Value,Company_Name,Industry (Exiobase),Total Environmental Cost,Biodiversity,Abiotic Resources,SDG 1.5,SDG 2.1,SDG 2.2,SDG 2.3,SDG 2.4,SDG 3.3,SDG 3.4,SDG 3.9,SDG 6,SDG 12.2,SDG 14.1,SDG 14.2,SDG 14.3,SDG 14.c,SDG 15.1,SDG 15.2,SDG 15.5,Environmental Index
51,AECOM,United States,ACM,0,0,0,0,0,0.0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.242,AECOM,Construction (45),0.87916073,0.994586057,0.999994934,0.88363261,0.994593011,0.994589854,0.881223541,0.881223541,0.994641276,0.058653252,0.999985022,0.60895407,0.999994934,0.999989822,0.999969118,0.994893906,0.999989327,0.020696127,0.020696127,0.89189034,0.03
52,AECOM,United States,ACM,0,0,0,0,0,0.0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.242,AECOM,Construction (45),0.878893497,0.994290933,0.999995155,0.883342222,0.994297032,0.994293494,0.880939165,0.880939165,0.994347688,0.058658699,0.999985686,0.608952691,0.999995155,0.999989822,0.999969118,0.994614195,0.999989327,0.020695788,0.020695788,0.891603207,0.02
53,AECOM,United States,ACM,0,0,0,0,0,0.0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.242,AECOM, Construction (45) ,0.878261085,0.99359423,0.999995067,0.882656816,0.993599602,0.993595421,0.8802641,0.8802641,0.993656199,0.058656518,0.999985401,0.608949437,0.999995067,0.999989822,0.999969118,0.993955549,0.999989327,0.020695957,0.020695957,0.890925368,0.01
54,AECOM,United States,ACM,0,0,0,0,0,0.0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.242,AECOM, Construction (45) ,0.879906015,0.995400283,0.999998076,0.884431418,0.99540002,0.995396339,0.882029342,0.882029342,0.995439885,0.058730403,0.999994407,0.608957863,0.999998076,0.999994911,0.999984559,0.995655404,0.999995731,0.020691379,0.020691379,0.892680981,0.03
55,AECOM,United States,ACM,0,0,0,0,0,0.0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.242,AECOM, Construction (45) ,0.879800809,0.995284341,0.99999801,0.884317543,0.995284242,0.995280475,0.881916875,0.881916875,0.995325118,0.058728822,0.999994217,0.608957322,0.99999801,0.999994911,0.999984559,0.995546022,0.999995731,0.020691548,0.020691548,0.892568179,0.02
56,AECOM,United States,ACM,0,0,0,0,0,0.0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.242,AECOM, Construction (45) ,0.880101259,0.995616356,0.999997641,0.884644379,0.995617599,0.995614312,0.882236199,0.882236199,0.995655842,0.058719751,0.99999308,0.608958874,0.999997641,0.999994911,0.999984559,0.995860924,0.999995731,0.020692057,0.020692057,0.892891716,0.06
57,AER Energy Resources Inc,United States,ADSE,0,1,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.287,NOBLE ENERGY INC,"Extraction of crude petroleum and services related to crude oil extraction, excluding surveying",0.86934746,0.980641452,0.998957932,0.872900607,0.980803659,0.980808674,0.870356633,0.870356633,0.980709198,0.068676846,0.99847385,0.608903394,0.998957932,0.985578379,0.98809487,0.981579862,0.985578062,0.034784971,0.034784971,0.881263344,0.02
58,AER Energy Resources Inc,United States,ADSE,0,1,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.287,SEMPRA ENERGY,Production of electricity nec,0.837105593,0.951838938,0.995052445,0.842500999,0.955413339,0.955397965,0.840188812,0.840188812,0.956075657,0.023006547,0.962396837,0.608754558,0.995052445,0.999267215,0.81289954,0.957986332,0.999265668,0.008123875,0.008123875,0.850448338,0.16
59,AER Energy Resources Inc,United States,ADSE,0,1,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.287,NOBLE ENERGY INC,"Extraction of crude petroleum and services related to crude oil extraction, excluding surveying",0.867443182,0.980157659,0.998940353,0.872003895,0.980380469,0.980390028,0.869392364,0.869392364,0.980340536,0.066504842,0.998448065,0.607946399,0.998940353,0.987677503,0.987894135,0.981231946,0.987676458,0.032715765,0.032715765,0.880365028,0.02
60,AER Energy Resources Inc,United States,ADSE,0,1,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.287,SEMPRA ENERGY,Production of electricity nec,0.832716126,0.947723014,0.994666406,0.83851294,0.951576479,0.951559555,0.836218101,0.836218101,0.952294656,0.020166613,0.95946275,0.608363612,0.994666406,0.99926467,0.798292208,0.954370944,0.999265668,0.007087831,0.007087831,0.846444371,0.16
61,AER Energy Resources Inc,United States,ADSE,0,1,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.287,NOBLE ENERGY INC,"Extraction of crude petroleum and services related to crude oil extraction, excluding surveying",0.864096431,0.978955556,0.999035608,0.871175362,0.97927683,0.97930964,0.868218275,0.868218275,0.979239618,0.066712562,0.998587607,0.60555452,0.999035608,0.985898972,0.988975016,0.980182937,0.985898265,0.03447721,0.03447721,0.879557979,0.01
62,AER Energy Resources Inc,United States,ADSE,0,1,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.287,SEMPRA ENERGY,Production of electricity nec,0.838423166,0.955574891,0.994881381,0.846129029,0.959283016,0.959272369,0.843737904,0.843737904,0.959930559,0.021430416,0.961096686,0.606971201,0.994881381,0.999628519,0.806429696,0.96165251,0.999628565,0.00730657,0.00730657,0.854008786,0.17
63,AER Energy Resources Inc,United States,ADSE,0,1,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.287,NOBLE ENERGY INC," Extraction of crude petroleum and services related to crude oil extraction, excluding surveying ",0.866346497,0.979102064,0.999194999,0.871637965,0.978908265,0.978946177,0.868706035,0.868706035,0.978795747,0.068383142,0.998821094,0.607464784,0.999194999,0.986290809,0.990781631,0.978417236,0.986291047,0.034107388,0.034107388,0.879620533,0.05
64,AER Energy Resources Inc,United States,ADSE,0,1,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.287,SEMPRA ENERGY,Production of electricity nec,0.841942699,0.958889765,0.995334197,0.849358618,0.962266459,0.962256161,0.846970691,0.846970691,0.962857169,0.024934185,0.964538225,0.607136866,0.995334197,0.999435145,0.823553936,0.96445561,0.999434308,0.008714641,0.008714641,0.857273898,0.17
65,AER Energy Resources Inc,United States,ADSE,0,1,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.287,SEMPRA ENERGY, Production of electricity nec ,0.819642198,0.934749155,0.99545916,0.825654139,0.938003604,0.937968951,0.823659026,0.823659026,0.938785646,0.026110938,0.965488004,0.60649796,0.99545916,0.999145084,0.828278929,0.941525443,0.999146126,0.009334571,0.009334571,0.8338459,0.11
66,AER Energy Resources Inc,United States,ADSE,0,1,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.287,NOBLE ENERGY INC," Extraction of crude petroleum and services related to crude oil extraction, excluding surveying ",0.867403045,0.98024567,0.998957836,0.871260854,0.97988013,0.979889038,0.868788356,0.868788356,0.979866849,0.063380368,0.99847366,0.60889553,0.998957836,0.994427779,0.988079429,0.979041598,0.994426335,0.026068804,0.026068804,0.87907293,0.07
67,AER Energy Resources Inc,United States,ADSE,0,1,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.287,SEMPRA ENERGY, Production of electricity nec ,0.828735248,0.944940417,0.995554302,0.835679183,0.94813443,0.94810912,0.833536194,0.833536194,0.94882333,0.026882536,0.966211122,0.606319998,0.995554302,0.999063663,0.831876718,0.951090775,0.999065008,0.009670311,0.009670311,0.843777624,0.12
68,AER Energy Resources Inc,United States,ADSE,0,1,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.287,NOBLE ENERGY INC," Extraction of crude petroleum and services related to crude oil extraction, excluding surveying ",0.863117665,0.976217228,0.999228403,0.866903343,0.976017077,0.976028938,0.864363875,0.864363875,0.976097124,0.061560631,0.99887001,0.608606804,0.999228403,0.995608377,0.991183101,0.975911806,0.995606816,0.024934751,0.024934751,0.874913091,0.05
69,AER Energy Resources Inc,United States,ADSE,0,1,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.287,SEMPRA ENERGY, Production of electricity nec ,0.826155449,0.940569948,0.997459307,0.831145111,0.942354958,0.942313216,0.829302709,0.829302709,0.942970572,0.041166724,0.980689781,0.606297649,0.997459307,0.998768514,0.9039097,0.945577086,0.998768286,0.01507724,0.01507724,0.839585483,0.07
70,AER Energy Resources Inc,United States,ADSE,0,1,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.287,NOBLE ENERGY INC," Extraction of crude petroleum and services related to crude oil extraction, excluding surveying ",0.868548722,0.981703371,0.99916018,0.872735446,0.981508331,0.981534576,0.869981167,0.869981167,0.981505872,0.062831118,0.998770093,0.60871167,0.99916018,0.993644106,0.990395602,0.980946611,0.99364504,0.026861013,0.026861013,0.880651136,0.06
71,AER Energy Resources Inc,United States,ADSE,0,1,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.287,SEMPRA ENERGY, Production of electricity nec ,0.823767827,0.938600522,0.996682094,0.829345625,0.940952099,0.940913406,0.827439437,0.827439437,0.941624929,0.035521125,0.97478274,0.606213987,0.996682094,0.998689637,0.874525185,0.944265236,0.998689303,0.01306823,0.01306823,0.83768579,0.08
72,AER Energy Resources Inc,United States,ADSE,0,1,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.287,NOBLE ENERGY INC," Extraction of crude petroleum and services related to crude oil extraction, excluding surveying ",0.86758014,0.981186377,0.999351013,0.871528282,0.981514981,0.981542714,0.868654185,0.868654185,0.981634246,0.059625609,0.999049557,0.608716738,0.999351013,0.994918847,0.992572805,0.982482847,0.994919448,0.025624204,0.025624204,0.879888182,0.01
73,AER Energy Resources Inc,United States,ADSE,0,1,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.287,SEMPRA ENERGY, Production of electricity nec ,0.8216563,0.936841373,0.997531329,0.82747534,0.938567605,0.938521764,0.825700286,0.825700286,0.939209825,0.041735421,0.981237238,0.605152505,0.997531329,0.998732892,0.906642784,0.941992898,0.998731997,0.015307171,0.015307171,0.835965556,0.06
74,AER Energy Resources Inc,United States,ADSE,0,1,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.287,SEMPRA ENERGY, Production of electricity nec ,0.810509751,0.924836681,0.997785649,0.81566467,0.926360478,0.9263013,0.814108372,0.814108372,0.927086635,0.043765253,0.983170166,0.604645016,0.997785649,0.998554785,0.916262623,0.930450903,0.998554818,0.016165341,0.016165341,0.824322315,0.04
75,Agilent Technologies Inc,United States,A,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.109,AGILENT TECHNOLOGIES INC,Research and development (73),0.880713267,0.995594748,0.99997943,0.885297703,0.995602023,0.995598994,0.882883972,0.882883972,0.995575085,0.061025022,0.999897903,0.608961918,0.99997943,0.996656667,0.997174269,0.995778208,0.996657082,0.023680816,0.023680816,0.893551609,0.11
76,Agilent Technologies Inc,United States,A,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.109,AGILENT TECHNOLOGIES INC,Research and development (73),0.880466044,0.995487766,0.999980425,0.885058691,0.995500495,0.995497282,0.882648049,0.882648049,0.995488006,0.06047694,0.999902832,0.608946935,0.999980425,0.997320754,0.997313239,0.995696036,0.997320969,0.023042063,0.023042063,0.893312161,0.11
77,Agilent Technologies Inc,United States,A,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.109,AGILENT TECHNOLOGIES INC,Research and development (73),0.880494108,0.99551517,0.999982188,0.885124003,0.995521102,0.995517823,0.88271433,0.88271433,0.995503949,0.06070257,0.999911554,0.608905493,0.999982188,0.997129924,0.997560298,0.995711273,0.997128848,0.023255885,0.023255885,0.893377791,0.09
78,Agilent Technologies Inc,United States,A,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.109,AGILENT TECHNOLOGIES INC,Research and development (73),0.880447074,0.9955099,0.999983265,0.885035655,0.995517923,0.995514563,0.882627353,0.882627353,0.995509093,0.060378015,0.999916957,0.608943797,0.999983265,0.997542116,0.997699268,0.995716715,0.997540842,0.022866563,0.022866563,0.893288575,0.1
79,Agilent Technologies Inc,United States,A,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.109,AGILENT TECHNOLOGIES INC, Research and development (73) ,0.880660725,0.995540994,0.999984021,0.88524487,0.995535792,0.995532452,0.882836024,0.882836024,0.995508013,0.061181504,0.999920654,0.608941161,0.999984021,0.996651578,0.997807356,0.995714901,0.996652813,0.023752881,0.023752881,0.893500335,0.08
80,Agilent Technologies Inc,United States,A,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.109,AGILENT TECHNOLOGIES INC, Research and development (73) ,0.879362412,0.994924923,0.999977385,0.884010485,0.994975843,0.994972161,0.881607978,0.881607978,0.995020078,0.058221958,0.999887759,0.608879069,0.999977385,0.999781182,0.996896328,0.995251981,0.999780127,0.020575566,0.020575566,0.892262587,0.18
81,Agilent Technologies Inc,United States,A,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.109,AGILENT TECHNOLOGIES INC, Research and development (73) ,0.879449456,0.994986055,0.999976405,0.884072734,0.995039545,0.995035979,0.881668404,0.881668404,0.995083317,0.058197885,0.99988283,0.608911144,0.999976405,0.999771005,0.996757358,0.995312022,0.999771589,0.020570648,0.020570648,0.892324116,0.21
82,Agilent Technologies Inc,United States,A,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.109,AGILENT TECHNOLOGIES INC, Research and development (73) ,0.879292354,0.99498342,0.99997387,0.88407566,0.995043417,0.995039992,0.881669113,0.881669113,0.995087354,0.058135593,0.999870222,0.608766479,0.99997387,0.999745561,0.996417652,0.995315469,0.999745972,0.020558101,0.020558101,0.892326679,0.2
83,Agilent Technologies Inc,United States,A,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.109,AGILENT TECHNOLOGIES INC, Research and development (73) ,0.879294002,0.994968137,0.999979197,0.88404925,0.99501466,0.995010918,0.881647677,0.881647677,0.995058426,0.058266458,0.99989667,0.608773111,0.999979197,0.999798993,0.997143387,0.995288804,0.999797205,0.020584553,0.020584553,0.892301042,0.16
84,AIM Energy Inc,United States,ADSE,1,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.287,NOBLE ENERGY INC,"Extraction of crude petroleum and services related to crude oil extraction, excluding surveying",0.86934746,0.980641452,0.998957932,0.872900607,0.980803659,0.980808674,0.870356633,0.870356633,0.980709198,0.068676846,0.99847385,0.608903394,0.998957932,0.985578379,0.98809487,0.981579862,0.985578062,0.034784971,0.034784971,0.881263344,0.02
85,AIM Energy Inc,United States,ADSE,1,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.287,SEMPRA ENERGY,Production of electricity nec,0.837105593,0.951838938,0.995052445,0.842500999,0.955413339,0.955397965,0.840188812,0.840188812,0.956075657,0.023006547,0.962396837,0.608754558,0.995052445,0.999267215,0.81289954,0.957986332,0.999265668,0.008123875,0.008123875,0.850448338,0.16
86,AIM Energy Inc,United States,ADSE,1,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.287,NOBLE ENERGY INC,"Extraction of crude petroleum and services related to crude oil extraction, excluding surveying",0.867443182,0.980157659,0.998940353,0.872003895,0.980380469,0.980390028,0.869392364,0.869392364,0.980340536,0.066504842,0.998448065,0.607946399,0.998940353,0.987677503,0.987894135,0.981231946,0.987676458,0.032715765,0.032715765,0.880365028,0.02
87,AIM Energy Inc,United States,ADSE,1,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.287,SEMPRA ENERGY,Production of electricity nec,0.832716126,0.947723014,0.994666406,0.83851294,0.951576479,0.951559555,0.836218101,0.836218101,0.952294656,0.020166613,0.95946275,0.608363612,0.994666406,0.99926467,0.798292208,0.954370944,0.999265668,0.007087831,0.007087831,0.846444371,0.16
88,AIM Energy Inc,United States,ADSE,1,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.287,NOBLE ENERGY INC,"Extraction of crude petroleum and services related to crude oil extraction, excluding surveying",0.864096431,0.978955556,0.999035608,0.871175362,0.97927683,0.97930964,0.868218275,0.868218275,0.979239618,0.066712562,0.998587607,0.60555452,0.999035608,0.985898972,0.988975016,0.980182937,0.985898265,0.03447721,0.03447721,0.879557979,0.01
89,AIM Energy Inc,United States,ADSE,1,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.287,SEMPRA ENERGY,Production of electricity nec,0.838423166,0.955574891,0.994881381,0.846129029,0.959283016,0.959272369,0.843737904,0.843737904,0.959930559,0.021430416,0.961096686,0.606971201,0.994881381,0.999628519,0.806429696,0.96165251,0.999628565,0.00730657,0.00730657,0.854008786,0.17
90,AIM Energy Inc,United States,ADSE,1,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.287,NOBLE ENERGY INC," Extraction of crude petroleum and services related to crude oil extraction, excluding surveying ",0.866346497,0.979102064,0.999194999,0.871637965,0.978908265,0.978946177,0.868706035,0.868706035,0.978795747,0.068383142,0.998821094,0.607464784,0.999194999,0.986290809,0.990781631,0.978417236,0.986291047,0.034107388,0.034107388,0.879620533,0.05
91,AIM Energy Inc,United States,ADSE,1,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.287,SEMPRA ENERGY,Production of electricity nec,0.841942699,0.958889765,0.995334197,0.849358618,0.962266459,0.962256161,0.846970691,0.846970691,0.962857169,0.024934185,0.964538225,0.607136866,0.995334197,0.999435145,0.823553936,0.96445561,0.999434308,0.008714641,0.008714641,0.857273898,0.17
92,AIM Energy Inc,United States,ADSE,1,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.287,SEMPRA ENERGY, Production of electricity nec ,0.819642198,0.934749155,0.99545916,0.825654139,0.938003604,0.937968951,0.823659026,0.823659026,0.938785646,0.026110938,0.965488004,0.60649796,0.99545916,0.999145084,0.828278929,0.941525443,0.999146126,0.009334571,0.009334571,0.8338459,0.11
93,AIM Energy Inc,United States,ADSE,1,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.287,NOBLE ENERGY INC," Extraction of crude petroleum and services related to crude oil extraction, excluding surveying ",0.867403045,0.98024567,0.998957836,0.871260854,0.97988013,0.979889038,0.868788356,0.868788356,0.979866849,0.063380368,0.99847366,0.60889553,0.998957836,0.994427779,0.988079429,0.979041598,0.994426335,0.026068804,0.026068804,0.87907293,0.07
94,AIM Energy Inc,United States,ADSE,1,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.287,SEMPRA ENERGY, Production of electricity nec ,0.828735248,0.944940417,0.995554302,0.835679183,0.94813443,0.94810912,0.833536194,0.833536194,0.94882333,0.026882536,0.966211122,0.606319998,0.995554302,0.999063663,0.831876718,0.951090775,0.999065008,0.009670311,0.009670311,0.843777624,0.12
95,AIM Energy Inc,United States,ADSE,1,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.287,NOBLE ENERGY INC," Extraction of crude petroleum and services related to crude oil extraction, excluding surveying ",0.863117665,0.976217228,0.999228403,0.866903343,0.976017077,0.976028938,0.864363875,0.864363875,0.976097124,0.061560631,0.99887001,0.608606804,0.999228403,0.995608377,0.991183101,0.975911806,0.995606816,0.024934751,0.024934751,0.874913091,0.05
96,AIM Energy Inc,United States,ADSE,1,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.287,SEMPRA ENERGY, Production of electricity nec ,0.826155449,0.940569948,0.997459307,0.831145111,0.942354958,0.942313216,0.829302709,0.829302709,0.942970572,0.041166724,0.980689781,0.606297649,0.997459307,0.998768514,0.9039097,0.945577086,0.998768286,0.01507724,0.01507724,0.839585483,0.07
97,AIM Energy Inc,United States,ADSE,1,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.287,NOBLE ENERGY INC," Extraction of crude petroleum and services related to crude oil extraction, excluding surveying ",0.868548722,0.981703371,0.99916018,0.872735446,0.981508331,0.981534576,0.869981167,0.869981167,0.981505872,0.062831118,0.998770093,0.60871167,0.99916018,0.993644106,0.990395602,0.980946611,0.99364504,0.026861013,0.026861013,0.880651136,0.06
98,AIM Energy Inc,United States,ADSE,1,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.287,SEMPRA ENERGY, Production of electricity nec ,0.823767827,0.938600522,0.996682094,0.829345625,0.940952099,0.940913406,0.827439437,0.827439437,0.941624929,0.035521125,0.97478274,0.606213987,0.996682094,0.998689637,0.874525185,0.944265236,0.998689303,0.01306823,0.01306823,0.83768579,0.08
99,AIM Energy Inc,United States,ADSE,1,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.287,NOBLE ENERGY INC," Extraction of crude petroleum and services related to crude oil extraction, excluding surveying ",0.86758014,0.981186377,0.999351013,0.871528282,0.981514981,0.981542714,0.868654185,0.868654185,0.981634246,0.059625609,0.999049557,0.608716738,0.999351013,0.994918847,0.992572805,0.982482847,0.994919448,0.025624204,0.025624204,0.879888182,0.01
